"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-22",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-23",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-24",,,,,"0.21",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-26",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-27",,,,,"0.19",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-28",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-29",,,,,"0.09",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-30",,,,,"0.67",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-05-31",,,,,"0.68",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-01",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-02",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-03",,,,,"0.23",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-04",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-05",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-06",,,,,"0.93",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-07",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-08",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-09",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-10",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-11",,,,,"0.68",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-12",,,,,"0.27",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-13",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-14",,,,,"0.54",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-16",,,,,"0.07",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-17",,,,,"0.08",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-18",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-19",,,,,"0.56",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-20",,,,,"0.18",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-21",,,,,"0.16",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-22",,,,,"0.40",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-23",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-26",,,,,"0.38",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-28",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-06-30",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-01",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-03",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-08",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-09",,,,,"0.07",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-10",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-11",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-12",,,,,"0.53",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-14",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-18",,,,,"1.08",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-19",,,,,"0.28",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-21",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-22",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-23",,,,,"2.17",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-24",,,,,"1.58",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-26",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-27",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-29",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-30",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-07-31",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-01",,,,,"0.29",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-02",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-03",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-04",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-05",,,,,"0.19",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-06",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-07",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-08",,,,,"0.69",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-13",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-14",,,,,"0.06",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-15",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-18",,,,,"0.69",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-19",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-20",,,,,"0.48",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-21",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-22",,,,,"0.33",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-23",,,,,"0.90",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-24",,,,,"0.04",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-29",,,,,"1.55",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-30",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-08-31",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-01",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-02",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-03",,,,,"0.30",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-05",,,,,"0.06",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-06",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-07",,,,,"0.62",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-08",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-09",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-10",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-11",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-12",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-13",,,,,"0.04",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-14",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-16",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-18",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-21",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-22",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-23",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-24",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-26",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-27",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-28",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-29",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-09-30",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-01",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-02",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-03",,,,,"0.36",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-04",,,,,"0.31",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-05",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-06",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-07",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-08",,,,,"0.04",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-09",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-10",,,,,"0.37",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-11",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-12",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-13",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-14",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-17",,,,,"1.98",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-18",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-19",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-20",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-21",,,,,"0.71",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-22",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-23",,,,,"0.54",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-24",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-26",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-27",,,,,"0.14",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-28",,,,,"1.40",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-29",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-30",,,,,"0.29",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-10-31",,,,,"0.23",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-01",,,,,"0.31",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-03",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-04",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-06",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-07",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-08",,,,,"0.07",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-09",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-10",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-12",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-13",,,,,"0.06",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-17",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-18",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-19",,,,,"0.49",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-20",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-21",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-22",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-23",,,,,"0.13",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-24",,,,,"0.63",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-25",,,,,"0.13",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-26",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-27",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-28",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-29",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0036","SYOSSET 2.0 SSW, NY US","40.787036","-73.51329","54.9","2019-11-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
